"id","date_of_death","individual_id","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
4436,NA,4436,2,2021-02-02,2021-02-02,"user_1","user_1"
4437,NA,4437,1,2021-02-02,2021-02-02,"user_1","user_1"
4438,NA,4438,3,2021-02-02,2021-02-02,"user_1","user_1"
4439,NA,4439,3,2021-02-02,2021-02-02,"user_1","user_1"
4440,NA,4440,5,2021-02-02,2021-02-02,"user_1","user_1"
4441,NA,4441,2,2021-02-02,2021-02-02,"user_1","user_1"
4442,NA,4442,4,2021-02-02,2021-02-02,"user_1","user_1"
4443,NA,4443,5,2021-02-02,2021-02-02,"user_1","user_1"
4444,NA,4444,5,2021-02-02,2021-02-02,"user_1","user_1"
4445,NA,4445,5,2021-02-02,2021-02-02,"user_1","user_1"
4446,NA,4446,1,2021-02-02,2021-02-02,"user_1","user_1"
4447,NA,4447,1,2021-02-02,2021-02-02,"user_1","user_1"
4448,NA,4448,6,2021-02-02,2021-02-02,"user_1","user_1"
4449,NA,4449,3,2021-02-02,2021-02-02,"user_1","user_1"
4450,NA,4450,3,2021-02-02,2021-02-02,"user_1","user_1"
4451,NA,4451,2,2021-02-02,2021-02-02,"user_1","user_1"
4452,NA,4452,1,2021-02-02,2021-02-02,"user_1","user_1"
4453,NA,4453,3,2021-02-02,2021-02-02,"user_1","user_1"
4454,NA,4454,4,2021-02-02,2021-02-02,"user_1","user_1"
4455,NA,4455,1,2021-02-02,2021-02-02,"user_1","user_1"
4456,NA,4456,6,2021-02-02,2021-02-02,"user_1","user_1"
4457,NA,4457,1,2021-02-02,2021-02-02,"user_1","user_1"
4458,NA,4458,6,2021-02-02,2021-02-02,"user_1","user_1"
4459,NA,4459,4,2021-02-02,2021-02-02,"user_1","user_1"
4460,NA,4460,4,2021-02-02,2021-02-02,"user_1","user_1"
4461,NA,4461,4,2021-02-02,2021-02-02,"user_1","user_1"
4462,NA,4462,4,2021-02-02,2021-02-02,"user_1","user_1"
4463,NA,4463,4,2021-02-02,2021-02-02,"user_1","user_1"
4464,NA,4464,4,2021-02-02,2021-02-02,"user_1","user_1"
4465,NA,4465,2,2021-02-02,2021-02-02,"user_1","user_1"
4466,NA,4466,1,2021-02-02,2021-02-02,"user_1","user_1"
4467,NA,4467,2,2021-02-02,2021-02-02,"user_1","user_1"
4468,NA,4468,2,2021-02-02,2021-02-02,"user_1","user_1"
4469,NA,4469,2,2021-02-02,2021-02-02,"user_1","user_1"
4470,NA,4470,1,2021-02-02,2021-02-02,"user_1","user_1"
4471,NA,4471,4,2021-02-02,2021-02-02,"user_1","user_1"
4472,NA,4472,6,2021-02-02,2021-02-02,"user_1","user_1"
4473,NA,4473,1,2021-02-02,2021-02-02,"user_1","user_1"
4474,NA,4474,1,2021-02-02,2021-02-02,"user_1","user_1"
4475,NA,4475,2,2021-02-02,2021-02-02,"user_1","user_1"
4476,NA,4476,5,2021-02-02,2021-02-02,"user_1","user_1"
4477,NA,4477,2,2021-02-02,2021-02-02,"user_1","user_1"
4478,NA,4478,2,2021-02-02,2021-02-02,"user_1","user_1"
4479,NA,4479,5,2021-02-02,2021-02-02,"user_1","user_1"
4480,NA,4480,1,2021-02-02,2021-02-02,"user_1","user_1"
4481,NA,4481,5,2021-02-02,2021-02-02,"user_1","user_1"
4482,NA,4482,2,2021-02-02,2021-02-02,"user_1","user_1"
4483,NA,4483,4,2021-02-02,2021-02-02,"user_1","user_1"
4484,NA,4484,2,2021-02-02,2021-02-02,"user_1","user_1"
4485,NA,4485,4,2021-02-02,2021-02-02,"user_1","user_1"
4486,NA,4486,6,2021-02-02,2021-02-02,"user_1","user_1"
4487,NA,4487,3,2021-02-02,2021-02-02,"user_1","user_1"
4488,NA,4488,2,2021-02-02,2021-02-02,"user_1","user_1"
4489,NA,4489,1,2021-02-02,2021-02-02,"user_1","user_1"
4490,NA,4490,2,2021-02-02,2021-02-02,"user_1","user_1"
4491,NA,4491,5,2021-02-02,2021-02-02,"user_1","user_1"
4492,NA,4492,2,2021-02-02,2021-02-02,"user_1","user_1"
4493,NA,4493,1,2021-02-02,2021-02-02,"user_1","user_1"
4494,NA,4494,5,2021-02-02,2021-02-02,"user_1","user_1"
4495,NA,4495,1,2021-02-02,2021-02-02,"user_1","user_1"
4496,NA,4496,6,2021-02-02,2021-02-02,"user_1","user_1"
4497,NA,4497,1,2021-02-02,2021-02-02,"user_1","user_1"
4498,NA,4498,5,2021-02-02,2021-02-02,"user_1","user_1"
4499,NA,4499,4,2021-02-02,2021-02-02,"user_1","user_1"
4500,NA,4500,1,2021-02-02,2021-02-02,"user_1","user_1"
4501,NA,4501,1,2021-02-02,2021-02-02,"user_1","user_1"
4502,NA,4502,2,2021-02-02,2021-02-02,"user_1","user_1"
4503,NA,4503,2,2021-02-02,2021-02-02,"user_1","user_1"
4504,NA,4504,1,2021-02-02,2021-02-02,"user_1","user_1"
4505,NA,4505,6,2021-02-02,2021-02-02,"user_1","user_1"
4506,NA,4506,1,2021-02-02,2021-02-02,"user_1","user_1"
4507,NA,4507,3,2021-02-02,2021-02-02,"user_1","user_1"
4508,NA,4508,5,2021-02-02,2021-02-02,"user_1","user_1"
4509,NA,4509,1,2021-02-02,2021-02-02,"user_1","user_1"
4510,NA,4510,4,2021-02-02,2021-02-02,"user_1","user_1"
4511,NA,4511,2,2021-02-02,2021-02-02,"user_1","user_1"
4512,NA,4512,3,2021-02-02,2021-02-02,"user_1","user_1"
4513,NA,4513,6,2021-02-02,2021-02-02,"user_1","user_1"
4514,NA,4514,1,2021-02-02,2021-02-02,"user_1","user_1"
4515,NA,4515,3,2021-02-02,2021-02-02,"user_1","user_1"
4516,NA,4516,3,2021-02-02,2021-02-02,"user_1","user_1"
4517,NA,4517,4,2021-02-02,2021-02-02,"user_1","user_1"
4518,NA,4518,1,2021-02-02,2021-02-02,"user_1","user_1"
4519,NA,4519,5,2021-02-02,2021-02-02,"user_1","user_1"
4520,NA,4520,2,2021-02-02,2021-02-02,"user_1","user_1"
4521,NA,4521,6,2021-02-02,2021-02-02,"user_1","user_1"
4522,NA,4522,1,2021-02-02,2021-02-02,"user_1","user_1"
4523,NA,4523,3,2021-02-02,2021-02-02,"user_1","user_1"
4524,NA,4524,1,2021-02-02,2021-02-02,"user_1","user_1"
4525,NA,4525,5,2021-02-02,2021-02-02,"user_1","user_1"
4526,NA,4526,1,2021-02-02,2021-02-02,"user_1","user_1"
4527,NA,4527,5,2021-02-02,2021-02-02,"user_1","user_1"
4528,NA,4528,3,2021-02-02,2021-02-02,"user_1","user_1"
4529,NA,4529,1,2021-02-02,2021-02-02,"user_1","user_1"
4530,NA,4530,5,2021-02-02,2021-02-02,"user_1","user_1"
4531,NA,4531,5,2021-02-02,2021-02-02,"user_1","user_1"
4532,NA,4532,4,2021-02-02,2021-02-02,"user_1","user_1"
4533,NA,4533,5,2021-02-02,2021-02-02,"user_1","user_1"
4534,NA,4534,6,2021-02-02,2021-02-02,"user_1","user_1"
4535,NA,4535,6,2021-02-02,2021-02-02,"user_1","user_1"
4536,NA,4536,4,2021-02-02,2021-02-02,"user_1","user_1"
4537,NA,4537,5,2021-02-02,2021-02-02,"user_1","user_1"
4538,NA,4538,4,2021-02-02,2021-02-02,"user_1","user_1"
4539,NA,4539,5,2021-02-02,2021-02-02,"user_1","user_1"
4540,NA,4540,1,2021-02-02,2021-02-02,"user_1","user_1"
4541,NA,4541,4,2021-02-02,2021-02-02,"user_1","user_1"
4542,NA,4542,2,2021-02-02,2021-02-02,"user_1","user_1"
4543,NA,4543,4,2021-02-02,2021-02-02,"user_1","user_1"
4544,NA,4544,3,2021-02-02,2021-02-02,"user_1","user_1"
4545,NA,4545,2,2021-02-02,2021-02-02,"user_1","user_1"
4546,NA,4546,6,2021-02-02,2021-02-02,"user_1","user_1"
4547,NA,4547,1,2021-02-02,2021-02-02,"user_1","user_1"
4548,NA,4548,1,2021-02-02,2021-02-02,"user_1","user_1"
4549,NA,4549,6,2021-02-02,2021-02-02,"user_1","user_1"
4550,NA,4550,3,2021-02-02,2021-02-02,"user_1","user_1"
4551,NA,4551,2,2021-02-02,2021-02-02,"user_1","user_1"
4552,NA,4552,3,2021-02-02,2021-02-02,"user_1","user_1"
4553,NA,4553,6,2021-02-02,2021-02-02,"user_1","user_1"
4554,NA,4554,2,2021-02-02,2021-02-02,"user_1","user_1"
4555,NA,4555,3,2021-02-02,2021-02-02,"user_1","user_1"
4556,NA,4556,5,2021-02-02,2021-02-02,"user_1","user_1"
4557,NA,4557,2,2021-02-02,2021-02-02,"user_1","user_1"
4558,NA,4558,6,2021-02-02,2021-02-02,"user_1","user_1"
4559,NA,4559,4,2021-02-02,2021-02-02,"user_1","user_1"
4560,NA,4560,6,2021-02-02,2021-02-02,"user_1","user_1"
4561,NA,4561,2,2021-02-02,2021-02-02,"user_1","user_1"
4562,NA,4562,3,2021-02-02,2021-02-02,"user_1","user_1"
4563,NA,4563,1,2021-02-02,2021-02-02,"user_1","user_1"
4564,NA,4564,2,2021-02-02,2021-02-02,"user_1","user_1"
4565,NA,4565,2,2021-02-02,2021-02-02,"user_1","user_1"
4566,NA,4566,2,2021-02-02,2021-02-02,"user_1","user_1"
4567,NA,4567,1,2021-02-02,2021-02-02,"user_1","user_1"
4568,NA,4568,2,2021-02-02,2021-02-02,"user_1","user_1"
4569,NA,4569,6,2021-02-02,2021-02-02,"user_1","user_1"
4570,NA,4570,2,2021-02-02,2021-02-02,"user_1","user_1"
4571,NA,4571,3,2021-02-02,2021-02-02,"user_1","user_1"
4572,NA,4572,6,2021-02-02,2021-02-02,"user_1","user_1"
4573,NA,4573,5,2021-02-02,2021-02-02,"user_1","user_1"
4574,NA,4574,3,2021-02-02,2021-02-02,"user_1","user_1"
4575,NA,4575,6,2021-02-02,2021-02-02,"user_1","user_1"
4576,NA,4576,5,2021-02-02,2021-02-02,"user_1","user_1"
4577,NA,4577,2,2021-02-02,2021-02-02,"user_1","user_1"
4578,NA,4578,3,2021-02-02,2021-02-02,"user_1","user_1"
4579,NA,4579,6,2021-02-02,2021-02-02,"user_1","user_1"
4580,NA,4580,2,2021-02-02,2021-02-02,"user_1","user_1"
4581,NA,4581,6,2021-02-02,2021-02-02,"user_1","user_1"
4582,NA,4582,1,2021-02-02,2021-02-02,"user_1","user_1"
4583,NA,4583,2,2021-02-02,2021-02-02,"user_1","user_1"
4584,NA,4584,2,2021-02-02,2021-02-02,"user_1","user_1"
4585,NA,4585,3,2021-02-02,2021-02-02,"user_1","user_1"
4586,NA,4586,5,2021-02-02,2021-02-02,"user_1","user_1"
4587,NA,4587,5,2021-02-02,2021-02-02,"user_1","user_1"
4588,NA,4588,1,2021-02-02,2021-02-02,"user_1","user_1"
4589,NA,4589,3,2021-02-02,2021-02-02,"user_1","user_1"
4590,NA,4590,5,2021-02-02,2021-02-02,"user_1","user_1"
4591,NA,4591,5,2021-02-02,2021-02-02,"user_1","user_1"
4592,NA,4592,3,2021-02-02,2021-02-02,"user_1","user_1"
4593,NA,4593,1,2021-02-02,2021-02-02,"user_1","user_1"
4594,NA,4594,4,2021-02-02,2021-02-02,"user_1","user_1"
4595,NA,4595,5,2021-02-02,2021-02-02,"user_1","user_1"
4596,NA,4596,1,2021-02-02,2021-02-02,"user_1","user_1"
4597,NA,4597,2,2021-02-02,2021-02-02,"user_1","user_1"
4598,NA,4598,4,2021-02-02,2021-02-02,"user_1","user_1"
4599,NA,4599,2,2021-02-02,2021-02-02,"user_1","user_1"
4600,NA,4600,5,2021-02-02,2021-02-02,"user_1","user_1"
4601,NA,4601,5,2021-02-02,2021-02-02,"user_1","user_1"
4602,NA,4602,4,2021-02-02,2021-02-02,"user_1","user_1"
4603,NA,4603,2,2021-02-02,2021-02-02,"user_1","user_1"
4604,NA,4604,6,2021-02-02,2021-02-02,"user_1","user_1"
4605,NA,4605,1,2021-02-02,2021-02-02,"user_1","user_1"
4606,NA,4606,5,2021-02-02,2021-02-02,"user_1","user_1"
4607,NA,4607,2,2021-02-02,2021-02-02,"user_1","user_1"
4608,NA,4608,4,2021-02-02,2021-02-02,"user_1","user_1"
4609,NA,4609,4,2021-02-02,2021-02-02,"user_1","user_1"
4610,NA,4610,2,2021-02-02,2021-02-02,"user_1","user_1"
4611,NA,4611,5,2021-02-02,2021-02-02,"user_1","user_1"
4612,NA,4612,1,2021-02-02,2021-02-02,"user_1","user_1"
4613,NA,4613,3,2021-02-02,2021-02-02,"user_1","user_1"
4614,NA,4614,3,2021-02-02,2021-02-02,"user_1","user_1"
4615,NA,4615,1,2021-02-02,2021-02-02,"user_1","user_1"
4616,NA,4616,6,2021-02-02,2021-02-02,"user_1","user_1"
4617,NA,4617,2,2021-02-02,2021-02-02,"user_1","user_1"
4618,NA,4618,2,2021-02-02,2021-02-02,"user_1","user_1"
4619,NA,4619,2,2021-02-02,2021-02-02,"user_1","user_1"
4620,NA,4620,6,2021-02-02,2021-02-02,"user_1","user_1"
4621,NA,4621,1,2021-02-02,2021-02-02,"user_1","user_1"
4622,NA,4622,1,2021-02-02,2021-02-02,"user_1","user_1"
4623,NA,4623,3,2021-02-02,2021-02-02,"user_1","user_1"
4624,NA,4624,6,2021-02-02,2021-02-02,"user_1","user_1"
4625,NA,4625,3,2021-02-02,2021-02-02,"user_1","user_1"
4626,NA,4626,3,2021-02-02,2021-02-02,"user_1","user_1"
4627,NA,4627,2,2021-02-02,2021-02-02,"user_1","user_1"
4628,NA,4628,3,2021-02-02,2021-02-02,"user_1","user_1"
4629,NA,4629,2,2021-02-02,2021-02-02,"user_1","user_1"
4630,NA,4630,4,2021-02-02,2021-02-02,"user_1","user_1"
4631,NA,4631,3,2021-02-02,2021-02-02,"user_1","user_1"
4632,NA,4632,2,2021-02-02,2021-02-02,"user_1","user_1"
4633,NA,4633,6,2021-02-02,2021-02-02,"user_1","user_1"
4634,NA,4634,4,2021-02-02,2021-02-02,"user_1","user_1"
4635,NA,4635,4,2021-02-02,2021-02-02,"user_1","user_1"
4636,NA,4636,5,2021-02-02,2021-02-02,"user_1","user_1"
4637,NA,4637,5,2021-02-02,2021-02-02,"user_1","user_1"
4638,NA,4638,6,2021-02-02,2021-02-02,"user_1","user_1"
4639,NA,4639,1,2021-02-02,2021-02-02,"user_1","user_1"
4640,NA,4640,1,2021-02-02,2021-02-02,"user_1","user_1"
4641,NA,4641,6,2021-02-02,2021-02-02,"user_1","user_1"
4642,NA,4642,5,2021-02-02,2021-02-02,"user_1","user_1"
4643,NA,4643,5,2021-02-02,2021-02-02,"user_1","user_1"
4644,NA,4644,4,2021-02-02,2021-02-02,"user_1","user_1"
4645,NA,4645,3,2021-02-02,2021-02-02,"user_1","user_1"
4646,NA,4646,1,2021-02-02,2021-02-02,"user_1","user_1"
4647,NA,4647,5,2021-02-02,2021-02-02,"user_1","user_1"
4648,NA,4648,4,2021-02-02,2021-02-02,"user_1","user_1"
4649,NA,4649,4,2021-02-02,2021-02-02,"user_1","user_1"
4650,NA,4650,5,2021-02-02,2021-02-02,"user_1","user_1"
4651,NA,4651,6,2021-02-02,2021-02-02,"user_1","user_1"
4652,NA,4652,4,2021-02-02,2021-02-02,"user_1","user_1"
4653,NA,4653,5,2021-02-02,2021-02-02,"user_1","user_1"
4654,NA,4654,3,2021-02-02,2021-02-02,"user_1","user_1"
4655,NA,4655,6,2021-02-02,2021-02-02,"user_1","user_1"
4656,NA,4656,4,2021-02-02,2021-02-02,"user_1","user_1"
4657,NA,4657,2,2021-02-02,2021-02-02,"user_1","user_1"
4658,NA,4658,3,2021-02-02,2021-02-02,"user_1","user_1"
4659,NA,4659,5,2021-02-02,2021-02-02,"user_1","user_1"
4660,NA,4660,6,2021-02-02,2021-02-02,"user_1","user_1"
4661,NA,4661,3,2021-02-02,2021-02-02,"user_1","user_1"
4662,NA,4662,1,2021-02-02,2021-02-02,"user_1","user_1"
4663,NA,4663,3,2021-02-02,2021-02-02,"user_1","user_1"
4664,NA,4664,2,2021-02-02,2021-02-02,"user_1","user_1"
4665,NA,4665,4,2021-02-02,2021-02-02,"user_1","user_1"
4666,NA,4666,3,2021-02-02,2021-02-02,"user_1","user_1"
4667,NA,4667,1,2021-02-02,2021-02-02,"user_1","user_1"
4668,NA,4668,6,2021-02-02,2021-02-02,"user_1","user_1"
4669,NA,4669,1,2021-02-02,2021-02-02,"user_1","user_1"
4670,NA,4670,4,2021-02-02,2021-02-02,"user_1","user_1"
4671,NA,4671,6,2021-02-02,2021-02-02,"user_1","user_1"
4672,NA,4672,1,2021-02-02,2021-02-02,"user_1","user_1"
4673,NA,4673,1,2021-02-02,2021-02-02,"user_1","user_1"
4674,NA,4674,6,2021-02-02,2021-02-02,"user_1","user_1"
4675,NA,4675,1,2021-02-02,2021-02-02,"user_1","user_1"
4676,NA,4676,1,2021-02-02,2021-02-02,"user_1","user_1"
4677,NA,4677,6,2021-02-02,2021-02-02,"user_1","user_1"
4678,NA,4678,5,2021-02-02,2021-02-02,"user_1","user_1"
4679,NA,4679,5,2021-02-02,2021-02-02,"user_1","user_1"
4680,NA,4680,4,2021-02-02,2021-02-02,"user_1","user_1"
4681,NA,4681,5,2021-02-02,2021-02-02,"user_1","user_1"
4682,NA,4682,5,2021-02-02,2021-02-02,"user_1","user_1"
4683,NA,4683,3,2021-02-02,2021-02-02,"user_1","user_1"
4684,NA,4684,1,2021-02-02,2021-02-02,"user_1","user_1"
4685,NA,4685,4,2021-02-02,2021-02-02,"user_1","user_1"
4686,NA,4686,2,2021-02-02,2021-02-02,"user_1","user_1"
4687,NA,4687,6,2021-02-02,2021-02-02,"user_1","user_1"
4688,NA,4688,4,2021-02-02,2021-02-02,"user_1","user_1"
4689,NA,4689,3,2021-02-02,2021-02-02,"user_1","user_1"
4690,NA,4690,3,2021-02-02,2021-02-02,"user_1","user_1"
4691,NA,4691,3,2021-02-02,2021-02-02,"user_1","user_1"
4692,NA,4692,3,2021-02-02,2021-02-02,"user_1","user_1"
4693,NA,4693,5,2021-02-02,2021-02-02,"user_1","user_1"
4694,NA,4694,1,2021-02-02,2021-02-02,"user_1","user_1"
4695,NA,4695,6,2021-02-02,2021-02-02,"user_1","user_1"
4696,NA,4696,3,2021-02-02,2021-02-02,"user_1","user_1"
4697,NA,4697,5,2021-02-02,2021-02-02,"user_1","user_1"
4698,NA,4698,6,2021-02-02,2021-02-02,"user_1","user_1"
4699,NA,4699,4,2021-02-02,2021-02-02,"user_1","user_1"
4700,NA,4700,1,2021-02-02,2021-02-02,"user_1","user_1"
4701,NA,4701,1,2021-02-02,2021-02-02,"user_1","user_1"
4702,NA,4702,6,2021-02-02,2021-02-02,"user_1","user_1"
4703,NA,4703,5,2021-02-02,2021-02-02,"user_1","user_1"
4704,NA,4704,5,2021-02-02,2021-02-02,"user_1","user_1"
4705,NA,4705,2,2021-02-02,2021-02-02,"user_1","user_1"
4706,NA,4706,4,2021-02-02,2021-02-02,"user_1","user_1"
4707,NA,4707,6,2021-02-02,2021-02-02,"user_1","user_1"
4708,NA,4708,4,2021-02-02,2021-02-02,"user_1","user_1"
4709,NA,4709,3,2021-02-02,2021-02-02,"user_1","user_1"
4710,NA,4710,5,2021-02-02,2021-02-02,"user_1","user_1"
4711,NA,4711,1,2021-02-02,2021-02-02,"user_1","user_1"
4712,NA,4712,5,2021-02-02,2021-02-02,"user_1","user_1"
4713,NA,4713,2,2021-02-02,2021-02-02,"user_1","user_1"
4714,NA,4714,5,2021-02-02,2021-02-02,"user_1","user_1"
4715,NA,4715,4,2021-02-02,2021-02-02,"user_1","user_1"
4716,NA,4716,3,2021-02-02,2021-02-02,"user_1","user_1"
4717,NA,4717,1,2021-02-02,2021-02-02,"user_1","user_1"
4718,NA,4718,4,2021-02-02,2021-02-02,"user_1","user_1"
4719,NA,4719,3,2021-02-02,2021-02-02,"user_1","user_1"
4720,NA,4720,4,2021-02-02,2021-02-02,"user_1","user_1"
4721,NA,4721,4,2021-02-02,2021-02-02,"user_1","user_1"
4722,NA,4722,2,2021-02-02,2021-02-02,"user_1","user_1"
4723,NA,4723,5,2021-02-02,2021-02-02,"user_1","user_1"
4724,NA,4724,3,2021-02-02,2021-02-02,"user_1","user_1"
4725,NA,4725,6,2021-02-02,2021-02-02,"user_1","user_1"
4726,NA,4726,2,2021-02-02,2021-02-02,"user_1","user_1"
4727,NA,4727,5,2021-02-02,2021-02-02,"user_1","user_1"
4728,NA,4728,3,2021-02-02,2021-02-02,"user_1","user_1"
4729,NA,4729,5,2021-02-02,2021-02-02,"user_1","user_1"
4730,NA,4730,3,2021-02-02,2021-02-02,"user_1","user_1"
4731,NA,4731,4,2021-02-02,2021-02-02,"user_1","user_1"
4732,NA,4732,6,2021-02-02,2021-02-02,"user_1","user_1"
4733,NA,4733,2,2021-02-02,2021-02-02,"user_1","user_1"
4734,NA,4734,1,2021-02-02,2021-02-02,"user_1","user_1"
4735,NA,4735,5,2021-02-02,2021-02-02,"user_1","user_1"
4736,NA,4736,5,2021-02-02,2021-02-02,"user_1","user_1"
4737,NA,4737,1,2021-02-02,2021-02-02,"user_1","user_1"
4738,NA,4738,5,2021-02-02,2021-02-02,"user_1","user_1"
4739,NA,4739,6,2021-02-02,2021-02-02,"user_1","user_1"
4740,NA,4740,5,2021-02-02,2021-02-02,"user_1","user_1"
4741,NA,4741,1,2021-02-02,2021-02-02,"user_1","user_1"
4742,NA,4742,5,2021-02-02,2021-02-02,"user_1","user_1"
4743,NA,4743,4,2021-02-02,2021-02-02,"user_1","user_1"
4744,NA,4744,2,2021-02-02,2021-02-02,"user_1","user_1"
4745,NA,4745,4,2021-02-02,2021-02-02,"user_1","user_1"
4746,NA,4746,5,2021-02-02,2021-02-02,"user_1","user_1"
4747,NA,4747,2,2021-02-02,2021-02-02,"user_1","user_1"
4748,NA,4748,5,2021-02-02,2021-02-02,"user_1","user_1"
4749,NA,4749,6,2021-02-02,2021-02-02,"user_1","user_1"
4750,NA,4750,1,2021-02-02,2021-02-02,"user_1","user_1"
4751,NA,4751,4,2021-02-02,2021-02-02,"user_1","user_1"
4752,NA,4752,5,2021-02-02,2021-02-02,"user_1","user_1"
4753,NA,4753,6,2021-02-02,2021-02-02,"user_1","user_1"
4754,NA,4754,1,2021-02-02,2021-02-02,"user_1","user_1"
4755,NA,4755,1,2021-02-02,2021-02-02,"user_1","user_1"
4756,NA,4756,4,2021-02-02,2021-02-02,"user_1","user_1"
4757,NA,4757,5,2021-02-02,2021-02-02,"user_1","user_1"
4758,NA,4758,2,2021-02-02,2021-02-02,"user_1","user_1"
4759,NA,4759,2,2021-02-02,2021-02-02,"user_1","user_1"
4760,NA,4760,3,2021-02-02,2021-02-02,"user_1","user_1"
4761,NA,4761,5,2021-02-02,2021-02-02,"user_1","user_1"
4762,NA,4762,2,2021-02-02,2021-02-02,"user_1","user_1"
4763,NA,4763,1,2021-02-02,2021-02-02,"user_1","user_1"
4764,NA,4764,1,2021-02-02,2021-02-02,"user_1","user_1"
4765,NA,4765,3,2021-02-02,2021-02-02,"user_1","user_1"
4766,NA,4766,1,2021-02-02,2021-02-02,"user_1","user_1"
4767,NA,4767,1,2021-02-02,2021-02-02,"user_1","user_1"
4768,NA,4768,2,2021-02-02,2021-02-02,"user_1","user_1"
4769,NA,4769,2,2021-02-02,2021-02-02,"user_1","user_1"
4770,NA,4770,1,2021-02-02,2021-02-02,"user_1","user_1"
4771,NA,4771,3,2021-02-02,2021-02-02,"user_1","user_1"
4772,NA,4772,4,2021-02-02,2021-02-02,"user_1","user_1"
4773,NA,4773,3,2021-02-02,2021-02-02,"user_1","user_1"
4774,NA,4774,5,2021-02-02,2021-02-02,"user_1","user_1"
4775,NA,4775,1,2021-02-02,2021-02-02,"user_1","user_1"
4776,NA,4776,2,2021-02-02,2021-02-02,"user_1","user_1"
4777,NA,4777,2,2021-02-02,2021-02-02,"user_1","user_1"
4778,NA,4778,1,2021-02-02,2021-02-02,"user_1","user_1"
4779,NA,4779,5,2021-02-02,2021-02-02,"user_1","user_1"
4780,NA,4780,1,2021-02-02,2021-02-02,"user_1","user_1"
4781,NA,4781,3,2021-02-02,2021-02-02,"user_1","user_1"
4782,NA,4782,1,2021-02-02,2021-02-02,"user_1","user_1"
4783,NA,4783,2,2021-02-02,2021-02-02,"user_1","user_1"
4784,NA,4784,1,2021-02-02,2021-02-02,"user_1","user_1"
4785,NA,4785,5,2021-02-02,2021-02-02,"user_1","user_1"
4786,NA,4786,4,2021-02-02,2021-02-02,"user_1","user_1"
4787,NA,4787,1,2021-02-02,2021-02-02,"user_1","user_1"
4788,NA,4788,5,2021-02-02,2021-02-02,"user_1","user_1"
4789,NA,4789,6,2021-02-02,2021-02-02,"user_1","user_1"
4790,NA,4790,5,2021-02-02,2021-02-02,"user_1","user_1"
4791,NA,4791,1,2021-02-02,2021-02-02,"user_1","user_1"
4792,NA,4792,6,2021-02-02,2021-02-02,"user_1","user_1"
4793,NA,4793,6,2021-02-02,2021-02-02,"user_1","user_1"
4794,NA,4794,4,2021-02-02,2021-02-02,"user_1","user_1"
4795,NA,4795,5,2021-02-02,2021-02-02,"user_1","user_1"
4796,NA,4796,1,2021-02-02,2021-02-02,"user_1","user_1"
4797,NA,4797,2,2021-02-02,2021-02-02,"user_1","user_1"
4798,NA,4798,6,2021-02-02,2021-02-02,"user_1","user_1"
4799,NA,4799,4,2021-02-02,2021-02-02,"user_1","user_1"
4800,NA,4800,1,2021-02-02,2021-02-02,"user_1","user_1"
4801,NA,4801,3,2021-02-02,2021-02-02,"user_1","user_1"
4802,NA,4802,3,2021-02-02,2021-02-02,"user_1","user_1"
4803,NA,4803,2,2021-02-02,2021-02-02,"user_1","user_1"
4804,NA,4804,1,2021-02-02,2021-02-02,"user_1","user_1"
4805,NA,4805,4,2021-02-02,2021-02-02,"user_1","user_1"
4806,NA,4806,5,2021-02-02,2021-02-02,"user_1","user_1"
4807,NA,4807,4,2021-02-02,2021-02-02,"user_1","user_1"
4808,NA,4808,3,2021-02-02,2021-02-02,"user_1","user_1"
4809,NA,4809,3,2021-02-02,2021-02-02,"user_1","user_1"
4810,NA,4810,5,2021-02-02,2021-02-02,"user_1","user_1"
4811,NA,4811,2,2021-02-02,2021-02-02,"user_1","user_1"
4812,NA,4812,4,2021-02-02,2021-02-02,"user_1","user_1"
4813,NA,4813,1,2021-02-02,2021-02-02,"user_1","user_1"
4814,NA,4814,1,2021-02-02,2021-02-02,"user_1","user_1"
4815,NA,4815,5,2021-02-02,2021-02-02,"user_1","user_1"
4816,NA,4816,1,2021-02-02,2021-02-02,"user_1","user_1"
4817,NA,4817,2,2021-02-02,2021-02-02,"user_1","user_1"
4818,NA,4818,3,2021-02-02,2021-02-02,"user_1","user_1"
4819,NA,4819,3,2021-02-02,2021-02-02,"user_1","user_1"
4820,NA,4820,4,2021-02-02,2021-02-02,"user_1","user_1"
4821,NA,4821,2,2021-02-02,2021-02-02,"user_1","user_1"
4822,NA,4822,4,2021-02-02,2021-02-02,"user_1","user_1"
4823,NA,4823,1,2021-02-02,2021-02-02,"user_1","user_1"
4824,NA,4824,4,2021-02-02,2021-02-02,"user_1","user_1"
4825,NA,4825,1,2021-02-02,2021-02-02,"user_1","user_1"
4826,NA,4826,2,2021-02-02,2021-02-02,"user_1","user_1"
4827,NA,4827,4,2021-02-02,2021-02-02,"user_1","user_1"
4828,NA,4828,2,2021-02-02,2021-02-02,"user_1","user_1"
4829,NA,4829,5,2021-02-02,2021-02-02,"user_1","user_1"
4830,NA,4830,2,2021-02-02,2021-02-02,"user_1","user_1"
4831,NA,4831,4,2021-02-02,2021-02-02,"user_1","user_1"
4832,NA,4832,4,2021-02-02,2021-02-02,"user_1","user_1"
4833,NA,4833,4,2021-02-02,2021-02-02,"user_1","user_1"
