"id","admin_1","admin_2","admin_3","household_code","registration_round","registration_date","registration_update_date","registration_user","registration_update_user"
5195,"A","E","K","A-E-A-5195",4,2020-02-08,2020-02-08,"user_1","user_1"
5196,"A","F","L","A-F-A-5196",5,2020-08-06,2020-08-06,"user_1","user_1"
5197,"A","A","A","A-A-A-5197",6,2021-02-02,2021-02-02,"user_1","user_1"
5198,"A","B","B","A-B-A-5198",5,2020-08-06,2020-08-06,"user_1","user_1"
5199,"A","C","C","A-C-A-5199",3,2019-08-12,2019-08-12,"user_1","user_1"
5200,"A","D","D","A-D-A-5200",3,2019-08-12,2019-08-12,"user_1","user_1"
5201,"A","E","E","A-E-A-5201",4,2020-02-08,2020-02-08,"user_1","user_1"
5202,"A","F","F","A-F-A-5202",5,2020-08-06,2020-08-06,"user_1","user_1"
5203,"A","A","G","A-A-A-5203",6,2021-02-02,2021-02-02,"user_1","user_1"
5204,"A","B","H","A-B-A-5204",5,2020-08-06,2020-08-06,"user_1","user_1"
5205,"A","C","I","A-C-A-5205",3,2019-08-12,2019-08-12,"user_1","user_1"
5206,"A","D","J","A-D-A-5206",3,2019-08-12,2019-08-12,"user_1","user_1"
5207,"A","E","K","A-E-A-5207",4,2020-02-08,2020-02-08,"user_1","user_1"
5208,"A","F","L","A-F-A-5208",5,2020-08-06,2020-08-06,"user_1","user_1"
5209,"A","A","A","A-A-A-5209",6,2021-02-02,2021-02-02,"user_1","user_1"
5210,"A","B","B","A-B-A-5210",5,2020-08-06,2020-08-06,"user_1","user_1"
5211,"A","C","C","A-C-A-5211",3,2019-08-12,2019-08-12,"user_1","user_1"
5212,"A","D","D","A-D-A-5212",3,2019-08-12,2019-08-12,"user_1","user_1"
5213,"A","E","E","A-E-A-5213",4,2020-02-08,2020-02-08,"user_1","user_1"
5214,"A","F","F","A-F-A-5214",5,2020-08-06,2020-08-06,"user_1","user_1"
5215,"A","A","G","A-A-A-5215",6,2021-02-02,2021-02-02,"user_1","user_1"
5216,"A","B","H","A-B-A-5216",5,2020-08-06,2020-08-06,"user_1","user_1"
5217,"A","C","I","A-C-A-5217",3,2019-08-12,2019-08-12,"user_1","user_1"
5218,"A","D","J","A-D-A-5218",3,2019-08-12,2019-08-12,"user_1","user_1"
5219,"A","E","K","A-E-A-5219",4,2020-02-08,2020-02-08,"user_1","user_1"
5220,"A","F","L","A-F-A-5220",5,2020-08-06,2020-08-06,"user_1","user_1"
5221,"A","A","A","A-A-A-5221",6,2021-02-02,2021-02-02,"user_1","user_1"
5222,"A","B","B","A-B-A-5222",5,2020-08-06,2020-08-06,"user_1","user_1"
5223,"A","C","C","A-C-A-5223",3,2019-08-12,2019-08-12,"user_1","user_1"
5224,"A","D","D","A-D-A-5224",3,2019-08-12,2019-08-12,"user_1","user_1"
5225,"A","E","E","A-E-A-5225",4,2020-02-08,2020-02-08,"user_1","user_1"
5226,"A","F","F","A-F-A-5226",5,2020-08-06,2020-08-06,"user_1","user_1"
5227,"A","A","G","A-A-A-5227",6,2021-02-02,2021-02-02,"user_1","user_1"
5228,"A","B","H","A-B-A-5228",5,2020-08-06,2020-08-06,"user_1","user_1"
5229,"A","C","I","A-C-A-5229",3,2019-08-12,2019-08-12,"user_1","user_1"
5230,"A","D","J","A-D-A-5230",3,2019-08-12,2019-08-12,"user_1","user_1"
5231,"A","E","K","A-E-A-5231",4,2020-02-08,2020-02-08,"user_1","user_1"
5232,"A","F","L","A-F-A-5232",5,2020-08-06,2020-08-06,"user_1","user_1"
5233,"A","A","A","A-A-A-5233",6,2021-02-02,2021-02-02,"user_1","user_1"
5234,"A","B","B","A-B-A-5234",5,2020-08-06,2020-08-06,"user_1","user_1"
5235,"A","C","C","A-C-A-5235",3,2019-08-12,2019-08-12,"user_1","user_1"
5236,"A","D","D","A-D-A-5236",3,2019-08-12,2019-08-12,"user_1","user_1"
5237,"A","E","E","A-E-A-5237",4,2020-02-08,2020-02-08,"user_1","user_1"
5238,"A","F","F","A-F-A-5238",5,2020-08-06,2020-08-06,"user_1","user_1"
5239,"A","A","G","A-A-A-5239",6,2021-02-02,2021-02-02,"user_1","user_1"
5240,"A","B","H","A-B-A-5240",5,2020-08-06,2020-08-06,"user_1","user_1"
5241,"A","C","I","A-C-A-5241",3,2019-08-12,2019-08-12,"user_1","user_1"
5242,"A","D","J","A-D-A-5242",3,2019-08-12,2019-08-12,"user_1","user_1"
5243,"A","E","K","A-E-A-5243",4,2020-02-08,2020-02-08,"user_1","user_1"
5244,"A","F","L","A-F-A-5244",5,2020-08-06,2020-08-06,"user_1","user_1"
5245,"A","A","A","A-A-A-5245",6,2021-02-02,2021-02-02,"user_1","user_1"
5246,"A","B","B","A-B-A-5246",5,2020-08-06,2020-08-06,"user_1","user_1"
5247,"A","C","C","A-C-A-5247",3,2019-08-12,2019-08-12,"user_1","user_1"
5248,"A","D","D","A-D-A-5248",3,2019-08-12,2019-08-12,"user_1","user_1"
5249,"A","E","E","A-E-A-5249",4,2020-02-08,2020-02-08,"user_1","user_1"
5250,"A","F","F","A-F-A-5250",5,2020-08-06,2020-08-06,"user_1","user_1"
5251,"A","A","G","A-A-A-5251",6,2021-02-02,2021-02-02,"user_1","user_1"
5252,"A","B","H","A-B-A-5252",5,2020-08-06,2020-08-06,"user_1","user_1"
5253,"A","C","I","A-C-A-5253",3,2019-08-12,2019-08-12,"user_1","user_1"
5254,"A","D","J","A-D-A-5254",3,2019-08-12,2019-08-12,"user_1","user_1"
5255,"A","E","K","A-E-A-5255",4,2020-02-08,2020-02-08,"user_1","user_1"
5256,"A","F","L","A-F-A-5256",5,2020-08-06,2020-08-06,"user_1","user_1"
5257,"A","A","A","A-A-A-5257",6,2021-02-02,2021-02-02,"user_1","user_1"
5258,"A","B","B","A-B-A-5258",5,2020-08-06,2020-08-06,"user_1","user_1"
5259,"A","C","C","A-C-A-5259",3,2019-08-12,2019-08-12,"user_1","user_1"
5260,"A","D","D","A-D-A-5260",3,2019-08-12,2019-08-12,"user_1","user_1"
5261,"A","E","E","A-E-A-5261",4,2020-02-08,2020-02-08,"user_1","user_1"
5262,"A","F","F","A-F-A-5262",5,2020-08-06,2020-08-06,"user_1","user_1"
5263,"A","A","G","A-A-A-5263",6,2021-02-02,2021-02-02,"user_1","user_1"
5264,"A","B","H","A-B-A-5264",5,2020-08-06,2020-08-06,"user_1","user_1"
5265,"A","C","I","A-C-A-5265",3,2019-08-12,2019-08-12,"user_1","user_1"
5266,"A","D","J","A-D-A-5266",3,2019-08-12,2019-08-12,"user_1","user_1"
5267,"A","E","K","A-E-A-5267",4,2020-02-08,2020-02-08,"user_1","user_1"
5268,"A","F","L","A-F-A-5268",5,2020-08-06,2020-08-06,"user_1","user_1"
5269,"A","A","A","A-A-A-5269",6,2021-02-02,2021-02-02,"user_1","user_1"
5270,"A","B","B","A-B-A-5270",5,2020-08-06,2020-08-06,"user_1","user_1"
5271,"A","C","C","A-C-A-5271",3,2019-08-12,2019-08-12,"user_1","user_1"
5272,"A","D","D","A-D-A-5272",3,2019-08-12,2019-08-12,"user_1","user_1"
5273,"A","E","E","A-E-A-5273",4,2020-02-08,2020-02-08,"user_1","user_1"
5274,"A","F","F","A-F-A-5274",5,2020-08-06,2020-08-06,"user_1","user_1"
5275,"A","A","G","A-A-A-5275",6,2021-02-02,2021-02-02,"user_1","user_1"
5276,"A","B","H","A-B-A-5276",5,2020-08-06,2020-08-06,"user_1","user_1"
5277,"A","C","I","A-C-A-5277",3,2019-08-12,2019-08-12,"user_1","user_1"
5278,"A","D","J","A-D-A-5278",3,2019-08-12,2019-08-12,"user_1","user_1"
5279,"A","E","K","A-E-A-5279",4,2020-02-08,2020-02-08,"user_1","user_1"
5280,"A","F","L","A-F-A-5280",5,2020-08-06,2020-08-06,"user_1","user_1"
5281,"A","A","A","A-A-A-5281",6,2021-02-02,2021-02-02,"user_1","user_1"
5282,"A","B","B","A-B-A-5282",5,2020-08-06,2020-08-06,"user_1","user_1"
5283,"A","C","C","A-C-A-5283",3,2019-08-12,2019-08-12,"user_1","user_1"
5284,"A","D","D","A-D-A-5284",3,2019-08-12,2019-08-12,"user_1","user_1"
5285,"A","E","E","A-E-A-5285",4,2020-02-08,2020-02-08,"user_1","user_1"
5286,"A","F","F","A-F-A-5286",5,2020-08-06,2020-08-06,"user_1","user_1"
5287,"A","A","G","A-A-A-5287",6,2021-02-02,2021-02-02,"user_1","user_1"
5288,"A","B","H","A-B-A-5288",5,2020-08-06,2020-08-06,"user_1","user_1"
5289,"A","C","I","A-C-A-5289",3,2019-08-12,2019-08-12,"user_1","user_1"
5290,"A","D","J","A-D-A-5290",3,2019-08-12,2019-08-12,"user_1","user_1"
5291,"A","E","K","A-E-A-5291",4,2020-02-08,2020-02-08,"user_1","user_1"
5292,"A","F","L","A-F-A-5292",5,2020-08-06,2020-08-06,"user_1","user_1"
5293,"A","A","A","A-A-A-5293",6,2021-02-02,2021-02-02,"user_1","user_1"
5294,"A","B","B","A-B-A-5294",5,2020-08-06,2020-08-06,"user_1","user_1"
5295,"A","C","C","A-C-A-5295",3,2019-08-12,2019-08-12,"user_1","user_1"
5296,"A","D","D","A-D-A-5296",3,2019-08-12,2019-08-12,"user_1","user_1"
5297,"A","E","E","A-E-A-5297",4,2020-02-08,2020-02-08,"user_1","user_1"
5298,"A","F","F","A-F-A-5298",5,2020-08-06,2020-08-06,"user_1","user_1"
5299,"A","A","G","A-A-A-5299",6,2021-02-02,2021-02-02,"user_1","user_1"
5300,"A","B","H","A-B-A-5300",5,2020-08-06,2020-08-06,"user_1","user_1"
5301,"A","C","I","A-C-A-5301",3,2019-08-12,2019-08-12,"user_1","user_1"
5302,"A","D","J","A-D-A-5302",3,2019-08-12,2019-08-12,"user_1","user_1"
5303,"A","E","K","A-E-A-5303",4,2020-02-08,2020-02-08,"user_1","user_1"
5304,"A","F","L","A-F-A-5304",5,2020-08-06,2020-08-06,"user_1","user_1"
5305,"A","A","A","A-A-A-5305",6,2021-02-02,2021-02-02,"user_1","user_1"
5306,"A","B","B","A-B-A-5306",5,2020-08-06,2020-08-06,"user_1","user_1"
5307,"A","C","C","A-C-A-5307",3,2019-08-12,2019-08-12,"user_1","user_1"
5308,"A","D","D","A-D-A-5308",3,2019-08-12,2019-08-12,"user_1","user_1"
5309,"A","E","E","A-E-A-5309",4,2020-02-08,2020-02-08,"user_1","user_1"
5310,"A","F","F","A-F-A-5310",5,2020-08-06,2020-08-06,"user_1","user_1"
5311,"A","A","G","A-A-A-5311",6,2021-02-02,2021-02-02,"user_1","user_1"
5312,"A","B","H","A-B-A-5312",5,2020-08-06,2020-08-06,"user_1","user_1"
5313,"A","C","I","A-C-A-5313",3,2019-08-12,2019-08-12,"user_1","user_1"
5314,"A","D","J","A-D-A-5314",3,2019-08-12,2019-08-12,"user_1","user_1"
5315,"A","E","K","A-E-A-5315",4,2020-02-08,2020-02-08,"user_1","user_1"
5316,"A","F","L","A-F-A-5316",5,2020-08-06,2020-08-06,"user_1","user_1"
5317,"A","A","A","A-A-A-5317",6,2021-02-02,2021-02-02,"user_1","user_1"
5318,"A","B","B","A-B-A-5318",5,2020-08-06,2020-08-06,"user_1","user_1"
5319,"A","C","C","A-C-A-5319",3,2019-08-12,2019-08-12,"user_1","user_1"
5320,"A","D","D","A-D-A-5320",3,2019-08-12,2019-08-12,"user_1","user_1"
5321,"A","E","E","A-E-A-5321",4,2020-02-08,2020-02-08,"user_1","user_1"
5322,"A","F","F","A-F-A-5322",5,2020-08-06,2020-08-06,"user_1","user_1"
5323,"A","A","G","A-A-A-5323",6,2021-02-02,2021-02-02,"user_1","user_1"
5324,"A","B","H","A-B-A-5324",5,2020-08-06,2020-08-06,"user_1","user_1"
5325,"A","C","I","A-C-A-5325",3,2019-08-12,2019-08-12,"user_1","user_1"
5326,"A","D","J","A-D-A-5326",3,2019-08-12,2019-08-12,"user_1","user_1"
5327,"A","E","K","A-E-A-5327",4,2020-02-08,2020-02-08,"user_1","user_1"
5328,"A","F","L","A-F-A-5328",5,2020-08-06,2020-08-06,"user_1","user_1"
5329,"A","A","A","A-A-A-5329",6,2021-02-02,2021-02-02,"user_1","user_1"
5330,"A","B","B","A-B-A-5330",5,2020-08-06,2020-08-06,"user_1","user_1"
5331,"A","C","C","A-C-A-5331",3,2019-08-12,2019-08-12,"user_1","user_1"
5332,"A","D","D","A-D-A-5332",3,2019-08-12,2019-08-12,"user_1","user_1"
5333,"A","E","E","A-E-A-5333",4,2020-02-08,2020-02-08,"user_1","user_1"
5334,"A","F","F","A-F-A-5334",5,2020-08-06,2020-08-06,"user_1","user_1"
5335,"A","A","G","A-A-A-5335",6,2021-02-02,2021-02-02,"user_1","user_1"
5336,"A","B","H","A-B-A-5336",5,2020-08-06,2020-08-06,"user_1","user_1"
5337,"A","C","I","A-C-A-5337",3,2019-08-12,2019-08-12,"user_1","user_1"
5338,"A","D","J","A-D-A-5338",3,2019-08-12,2019-08-12,"user_1","user_1"
5339,"A","E","K","A-E-A-5339",4,2020-02-08,2020-02-08,"user_1","user_1"
5340,"A","F","L","A-F-A-5340",5,2020-08-06,2020-08-06,"user_1","user_1"
5341,"A","A","A","A-A-A-5341",6,2021-02-02,2021-02-02,"user_1","user_1"
5342,"A","B","B","A-B-A-5342",5,2020-08-06,2020-08-06,"user_1","user_1"
5343,"A","C","C","A-C-A-5343",3,2019-08-12,2019-08-12,"user_1","user_1"
5344,"A","D","D","A-D-A-5344",3,2019-08-12,2019-08-12,"user_1","user_1"
5345,"A","E","E","A-E-A-5345",4,2020-02-08,2020-02-08,"user_1","user_1"
5346,"A","F","F","A-F-A-5346",5,2020-08-06,2020-08-06,"user_1","user_1"
5347,"A","A","G","A-A-A-5347",6,2021-02-02,2021-02-02,"user_1","user_1"
5348,"A","B","H","A-B-A-5348",5,2020-08-06,2020-08-06,"user_1","user_1"
5349,"A","C","I","A-C-A-5349",3,2019-08-12,2019-08-12,"user_1","user_1"
5350,"A","D","J","A-D-A-5350",3,2019-08-12,2019-08-12,"user_1","user_1"
5351,"A","E","K","A-E-A-5351",4,2020-02-08,2020-02-08,"user_1","user_1"
5352,"A","F","L","A-F-A-5352",5,2020-08-06,2020-08-06,"user_1","user_1"
5353,"A","A","A","A-A-A-5353",6,2021-02-02,2021-02-02,"user_1","user_1"
5354,"A","B","B","A-B-A-5354",5,2020-08-06,2020-08-06,"user_1","user_1"
5355,"A","C","C","A-C-A-5355",3,2019-08-12,2019-08-12,"user_1","user_1"
5356,"A","D","D","A-D-A-5356",3,2019-08-12,2019-08-12,"user_1","user_1"
5357,"A","E","E","A-E-A-5357",4,2020-02-08,2020-02-08,"user_1","user_1"
5358,"A","F","F","A-F-A-5358",5,2020-08-06,2020-08-06,"user_1","user_1"
5359,"A","A","G","A-A-A-5359",6,2021-02-02,2021-02-02,"user_1","user_1"
5360,"A","B","H","A-B-A-5360",5,2020-08-06,2020-08-06,"user_1","user_1"
5361,"A","C","I","A-C-A-5361",3,2019-08-12,2019-08-12,"user_1","user_1"
5362,"A","D","J","A-D-A-5362",3,2019-08-12,2019-08-12,"user_1","user_1"
5363,"A","E","K","A-E-A-5363",4,2020-02-08,2020-02-08,"user_1","user_1"
5364,"A","F","L","A-F-A-5364",5,2020-08-06,2020-08-06,"user_1","user_1"
5365,"A","A","A","A-A-A-5365",6,2021-02-02,2021-02-02,"user_1","user_1"
5366,"A","B","B","A-B-A-5366",5,2020-08-06,2020-08-06,"user_1","user_1"
5367,"A","C","C","A-C-A-5367",3,2019-08-12,2019-08-12,"user_1","user_1"
5368,"A","D","D","A-D-A-5368",3,2019-08-12,2019-08-12,"user_1","user_1"
5369,"A","E","E","A-E-A-5369",4,2020-02-08,2020-02-08,"user_1","user_1"
5370,"A","F","F","A-F-A-5370",5,2020-08-06,2020-08-06,"user_1","user_1"
5371,"A","A","G","A-A-A-5371",6,2021-02-02,2021-02-02,"user_1","user_1"
5372,"A","B","H","A-B-A-5372",5,2020-08-06,2020-08-06,"user_1","user_1"
5373,"A","C","I","A-C-A-5373",3,2019-08-12,2019-08-12,"user_1","user_1"
5374,"A","D","J","A-D-A-5374",3,2019-08-12,2019-08-12,"user_1","user_1"
5375,"A","E","K","A-E-A-5375",4,2020-02-08,2020-02-08,"user_1","user_1"
5376,"A","F","L","A-F-A-5376",5,2020-08-06,2020-08-06,"user_1","user_1"
5377,"A","A","A","A-A-A-5377",6,2021-02-02,2021-02-02,"user_1","user_1"
5378,"A","B","B","A-B-A-5378",5,2020-08-06,2020-08-06,"user_1","user_1"
5379,"A","C","C","A-C-A-5379",3,2019-08-12,2019-08-12,"user_1","user_1"
5380,"A","D","D","A-D-A-5380",3,2019-08-12,2019-08-12,"user_1","user_1"
5381,"A","E","E","A-E-A-5381",4,2020-02-08,2020-02-08,"user_1","user_1"
5382,"A","F","F","A-F-A-5382",5,2020-08-06,2020-08-06,"user_1","user_1"
5383,"A","A","G","A-A-A-5383",6,2021-02-02,2021-02-02,"user_1","user_1"
5384,"A","B","H","A-B-A-5384",5,2020-08-06,2020-08-06,"user_1","user_1"
5385,"A","C","I","A-C-A-5385",3,2019-08-12,2019-08-12,"user_1","user_1"
5386,"A","D","J","A-D-A-5386",3,2019-08-12,2019-08-12,"user_1","user_1"
5387,"A","E","K","A-E-A-5387",4,2020-02-08,2020-02-08,"user_1","user_1"
5388,"A","F","L","A-F-A-5388",5,2020-08-06,2020-08-06,"user_1","user_1"
5389,"A","A","A","A-A-A-5389",6,2021-02-02,2021-02-02,"user_1","user_1"
5390,"A","B","B","A-B-A-5390",5,2020-08-06,2020-08-06,"user_1","user_1"
5391,"A","C","C","A-C-A-5391",3,2019-08-12,2019-08-12,"user_1","user_1"
5392,"A","D","D","A-D-A-5392",3,2019-08-12,2019-08-12,"user_1","user_1"
5393,"A","E","E","A-E-A-5393",4,2020-02-08,2020-02-08,"user_1","user_1"
5394,"A","F","F","A-F-A-5394",5,2020-08-06,2020-08-06,"user_1","user_1"
5395,"A","A","G","A-A-A-5395",6,2021-02-02,2021-02-02,"user_1","user_1"
5396,"A","B","H","A-B-A-5396",5,2020-08-06,2020-08-06,"user_1","user_1"
5397,"A","C","I","A-C-A-5397",3,2019-08-12,2019-08-12,"user_1","user_1"
5398,"A","D","J","A-D-A-5398",3,2019-08-12,2019-08-12,"user_1","user_1"
5399,"A","E","K","A-E-A-5399",4,2020-02-08,2020-02-08,"user_1","user_1"
5400,"A","F","L","A-F-A-5400",5,2020-08-06,2020-08-06,"user_1","user_1"
5401,"A","A","A","A-A-A-5401",6,2021-02-02,2021-02-02,"user_1","user_1"
5402,"A","B","B","A-B-A-5402",5,2020-08-06,2020-08-06,"user_1","user_1"
5403,"A","C","C","A-C-A-5403",3,2019-08-12,2019-08-12,"user_1","user_1"
5404,"A","D","D","A-D-A-5404",3,2019-08-12,2019-08-12,"user_1","user_1"
5405,"A","E","E","A-E-A-5405",4,2020-02-08,2020-02-08,"user_1","user_1"
5406,"A","F","F","A-F-A-5406",5,2020-08-06,2020-08-06,"user_1","user_1"
5407,"A","A","G","A-A-A-5407",6,2021-02-02,2021-02-02,"user_1","user_1"
5408,"A","B","H","A-B-A-5408",5,2020-08-06,2020-08-06,"user_1","user_1"
5409,"A","C","I","A-C-A-5409",3,2019-08-12,2019-08-12,"user_1","user_1"
5410,"A","D","J","A-D-A-5410",3,2019-08-12,2019-08-12,"user_1","user_1"
5411,"A","E","K","A-E-A-5411",4,2020-02-08,2020-02-08,"user_1","user_1"
5412,"A","F","L","A-F-A-5412",5,2020-08-06,2020-08-06,"user_1","user_1"
5413,"A","A","A","A-A-A-5413",6,2021-02-02,2021-02-02,"user_1","user_1"
5414,"A","B","B","A-B-A-5414",5,2020-08-06,2020-08-06,"user_1","user_1"
5415,"A","C","C","A-C-A-5415",3,2019-08-12,2019-08-12,"user_1","user_1"
5416,"A","D","D","A-D-A-5416",3,2019-08-12,2019-08-12,"user_1","user_1"
5417,"A","E","E","A-E-A-5417",4,2020-02-08,2020-02-08,"user_1","user_1"
5418,"A","F","F","A-F-A-5418",5,2020-08-06,2020-08-06,"user_1","user_1"
5419,"A","A","G","A-A-A-5419",6,2021-02-02,2021-02-02,"user_1","user_1"
5420,"A","B","H","A-B-A-5420",5,2020-08-06,2020-08-06,"user_1","user_1"
5421,"A","C","I","A-C-A-5421",3,2019-08-12,2019-08-12,"user_1","user_1"
5422,"A","D","J","A-D-A-5422",3,2019-08-12,2019-08-12,"user_1","user_1"
5423,"A","E","K","A-E-A-5423",4,2020-02-08,2020-02-08,"user_1","user_1"
5424,"A","F","L","A-F-A-5424",5,2020-08-06,2020-08-06,"user_1","user_1"
5425,"A","A","A","A-A-A-5425",6,2021-02-02,2021-02-02,"user_1","user_1"
5426,"A","B","B","A-B-A-5426",5,2020-08-06,2020-08-06,"user_1","user_1"
5427,"A","C","C","A-C-A-5427",3,2019-08-12,2019-08-12,"user_1","user_1"
5428,"A","D","D","A-D-A-5428",3,2019-08-12,2019-08-12,"user_1","user_1"
5429,"A","E","E","A-E-A-5429",4,2020-02-08,2020-02-08,"user_1","user_1"
5430,"A","F","F","A-F-A-5430",5,2020-08-06,2020-08-06,"user_1","user_1"
5431,"A","A","G","A-A-A-5431",6,2021-02-02,2021-02-02,"user_1","user_1"
5432,"A","B","H","A-B-A-5432",5,2020-08-06,2020-08-06,"user_1","user_1"
5433,"A","C","I","A-C-A-5433",3,2019-08-12,2019-08-12,"user_1","user_1"
5434,"A","D","J","A-D-A-5434",3,2019-08-12,2019-08-12,"user_1","user_1"
5435,"A","E","K","A-E-A-5435",4,2020-02-08,2020-02-08,"user_1","user_1"
5436,"A","F","L","A-F-A-5436",5,2020-08-06,2020-08-06,"user_1","user_1"
5437,"A","A","A","A-A-A-5437",6,2021-02-02,2021-02-02,"user_1","user_1"
5438,"A","B","B","A-B-A-5438",5,2020-08-06,2020-08-06,"user_1","user_1"
5439,"A","C","C","A-C-A-5439",3,2019-08-12,2019-08-12,"user_1","user_1"
5440,"A","D","D","A-D-A-5440",3,2019-08-12,2019-08-12,"user_1","user_1"
5441,"A","E","E","A-E-A-5441",4,2020-02-08,2020-02-08,"user_1","user_1"
5442,"A","F","F","A-F-A-5442",5,2020-08-06,2020-08-06,"user_1","user_1"
5443,"A","A","G","A-A-A-5443",6,2021-02-02,2021-02-02,"user_1","user_1"
5444,"A","B","H","A-B-A-5444",5,2020-08-06,2020-08-06,"user_1","user_1"
5445,"A","C","I","A-C-A-5445",3,2019-08-12,2019-08-12,"user_1","user_1"
5446,"A","D","J","A-D-A-5446",3,2019-08-12,2019-08-12,"user_1","user_1"
5447,"A","E","K","A-E-A-5447",4,2020-02-08,2020-02-08,"user_1","user_1"
5448,"A","F","L","A-F-A-5448",5,2020-08-06,2020-08-06,"user_1","user_1"
5449,"A","A","A","A-A-A-5449",6,2021-02-02,2021-02-02,"user_1","user_1"
5450,"A","B","B","A-B-A-5450",5,2020-08-06,2020-08-06,"user_1","user_1"
5451,"A","C","C","A-C-A-5451",3,2019-08-12,2019-08-12,"user_1","user_1"
5452,"A","D","D","A-D-A-5452",3,2019-08-12,2019-08-12,"user_1","user_1"
5453,"A","E","E","A-E-A-5453",4,2020-02-08,2020-02-08,"user_1","user_1"
5454,"A","F","F","A-F-A-5454",5,2020-08-06,2020-08-06,"user_1","user_1"
5455,"A","A","G","A-A-A-5455",6,2021-02-02,2021-02-02,"user_1","user_1"
5456,"A","B","H","A-B-A-5456",5,2020-08-06,2020-08-06,"user_1","user_1"
5457,"A","C","I","A-C-A-5457",3,2019-08-12,2019-08-12,"user_1","user_1"
5458,"A","D","J","A-D-A-5458",3,2019-08-12,2019-08-12,"user_1","user_1"
5459,"A","E","K","A-E-A-5459",4,2020-02-08,2020-02-08,"user_1","user_1"
5460,"A","F","L","A-F-A-5460",5,2020-08-06,2020-08-06,"user_1","user_1"
5461,"A","A","A","A-A-A-5461",6,2021-02-02,2021-02-02,"user_1","user_1"
5462,"A","B","B","A-B-A-5462",5,2020-08-06,2020-08-06,"user_1","user_1"
5463,"A","C","C","A-C-A-5463",3,2019-08-12,2019-08-12,"user_1","user_1"
5464,"A","D","D","A-D-A-5464",3,2019-08-12,2019-08-12,"user_1","user_1"
5465,"A","E","E","A-E-A-5465",4,2020-02-08,2020-02-08,"user_1","user_1"
5466,"A","F","F","A-F-A-5466",5,2020-08-06,2020-08-06,"user_1","user_1"
5467,"A","A","G","A-A-A-5467",6,2021-02-02,2021-02-02,"user_1","user_1"
5468,"A","B","H","A-B-A-5468",5,2020-08-06,2020-08-06,"user_1","user_1"
5469,"A","C","I","A-C-A-5469",3,2019-08-12,2019-08-12,"user_1","user_1"
5470,"A","D","J","A-D-A-5470",3,2019-08-12,2019-08-12,"user_1","user_1"
5471,"A","E","K","A-E-A-5471",4,2020-02-08,2020-02-08,"user_1","user_1"
5472,"A","F","L","A-F-A-5472",5,2020-08-06,2020-08-06,"user_1","user_1"
5473,"A","A","A","A-A-A-5473",6,2021-02-02,2021-02-02,"user_1","user_1"
5474,"A","B","B","A-B-A-5474",5,2020-08-06,2020-08-06,"user_1","user_1"
5475,"A","C","C","A-C-A-5475",3,2019-08-12,2019-08-12,"user_1","user_1"
5476,"A","D","D","A-D-A-5476",3,2019-08-12,2019-08-12,"user_1","user_1"
5477,"A","E","E","A-E-A-5477",4,2020-02-08,2020-02-08,"user_1","user_1"
5478,"A","F","F","A-F-A-5478",5,2020-08-06,2020-08-06,"user_1","user_1"
5479,"A","A","G","A-A-A-5479",6,2021-02-02,2021-02-02,"user_1","user_1"
5480,"A","B","H","A-B-A-5480",5,2020-08-06,2020-08-06,"user_1","user_1"
5481,"A","C","I","A-C-A-5481",3,2019-08-12,2019-08-12,"user_1","user_1"
5482,"A","D","J","A-D-A-5482",3,2019-08-12,2019-08-12,"user_1","user_1"
5483,"A","E","K","A-E-A-5483",4,2020-02-08,2020-02-08,"user_1","user_1"
5484,"A","F","L","A-F-A-5484",5,2020-08-06,2020-08-06,"user_1","user_1"
5485,"A","A","A","A-A-A-5485",6,2021-02-02,2021-02-02,"user_1","user_1"
5486,"A","B","B","A-B-A-5486",5,2020-08-06,2020-08-06,"user_1","user_1"
5487,"A","C","C","A-C-A-5487",3,2019-08-12,2019-08-12,"user_1","user_1"
5488,"A","D","D","A-D-A-5488",3,2019-08-12,2019-08-12,"user_1","user_1"
5489,"A","E","E","A-E-A-5489",4,2020-02-08,2020-02-08,"user_1","user_1"
5490,"A","F","F","A-F-A-5490",5,2020-08-06,2020-08-06,"user_1","user_1"
5491,"A","A","G","A-A-A-5491",6,2021-02-02,2021-02-02,"user_1","user_1"
5492,"A","B","H","A-B-A-5492",5,2020-08-06,2020-08-06,"user_1","user_1"
5493,"A","C","I","A-C-A-5493",3,2019-08-12,2019-08-12,"user_1","user_1"
5494,"A","D","J","A-D-A-5494",3,2019-08-12,2019-08-12,"user_1","user_1"
5495,"A","E","K","A-E-A-5495",4,2020-02-08,2020-02-08,"user_1","user_1"
5496,"A","F","L","A-F-A-5496",5,2020-08-06,2020-08-06,"user_1","user_1"
5497,"A","A","A","A-A-A-5497",6,2021-02-02,2021-02-02,"user_1","user_1"
5498,"A","B","B","A-B-A-5498",5,2020-08-06,2020-08-06,"user_1","user_1"
5499,"A","C","C","A-C-A-5499",3,2019-08-12,2019-08-12,"user_1","user_1"
5500,"A","D","D","A-D-A-5500",3,2019-08-12,2019-08-12,"user_1","user_1"
5501,"A","E","E","A-E-A-5501",4,2020-02-08,2020-02-08,"user_1","user_1"
5502,"A","F","F","A-F-A-5502",5,2020-08-06,2020-08-06,"user_1","user_1"
5503,"A","A","G","A-A-A-5503",6,2021-02-02,2021-02-02,"user_1","user_1"
