"id","admin_1","admin_2","admin_3","household_code","registration_round","registration_date","registration_update_date","registration_user","registration_update_user","members"
4955,"A","E","K","A-E-A-4955",1,"2019-02-13","2019-02-13","user_1","user_1",5918
4956,"A","F","L","A-F-A-4956",2,"2021-02-02","2021-02-02","user_1","user_1",5866
4957,"A","A","A","A-A-A-4957",2,"2021-02-02","2021-02-02","user_1","user_1",6101
4958,"A","B","B","A-B-A-4958",6,"2020-02-08","2020-02-08","user_1","user_1",5866
4959,"A","C","C","A-C-A-4959",5,"2018-08-17","2018-08-17","user_1","user_1",5866
4960,"A","D","D","A-D-A-4960",4,"2020-08-06","2020-08-06","user_1","user_1",5973
4961,"A","E","E","A-E-A-4961",4,"2019-02-13","2019-02-13","user_1","user_1",5973
4962,"A","F","F","A-F-A-4962",5,"2021-02-02","2021-02-02","user_1","user_1",5979
4963,"A","A","G","A-A-A-4963",3,"2021-02-02","2021-02-02","user_1","user_1",6060
4964,"A","B","H","A-B-A-4964",2,"2020-02-08","2020-02-08","user_1","user_1",5982
4965,"A","C","I","A-C-A-4965",5,"2018-08-17","2018-08-17","user_1","user_1",6115
4966,"A","D","J","A-D-A-4966",5,"2020-08-06","2020-08-06","user_1","user_1",6035
4967,"A","E","K","A-E-A-4967",4,"2019-02-13","2019-02-13","user_1","user_1",6060
4968,"A","F","L","A-F-A-4968",5,"2021-02-02","2021-02-02","user_1","user_1",5973
4969,"A","A","A","A-A-A-4969",6,"2021-02-02","2021-02-02","user_1","user_1",5979
4970,"A","B","B","A-B-A-4970",1,"2020-02-08","2020-02-08","user_1","user_1",5866
4971,"A","C","C","A-C-A-4971",4,"2018-08-17","2018-08-17","user_1","user_1",6035
4972,"A","D","D","A-D-A-4972",6,"2020-08-06","2020-08-06","user_1","user_1",5866
4973,"A","E","E","A-E-A-4973",6,"2019-02-13","2019-02-13","user_1","user_1",5918
4974,"A","F","F","A-F-A-4974",4,"2021-02-02","2021-02-02","user_1","user_1",6035
4975,"A","A","G","A-A-A-4975",1,"2021-02-02","2021-02-02","user_1","user_1",6101
4976,"A","B","H","A-B-A-4976",6,"2020-02-08","2020-02-08","user_1","user_1",5918
4977,"A","C","I","A-C-A-4977",1,"2018-08-17","2018-08-17","user_1","user_1",5866
4978,"A","D","J","A-D-A-4978",1,"2020-08-06","2020-08-06","user_1","user_1",6035
4979,"A","E","K","A-E-A-4979",6,"2019-02-13","2019-02-13","user_1","user_1",6101
4980,"A","F","L","A-F-A-4980",6,"2021-02-02","2021-02-02","user_1","user_1",5979
4981,"A","A","A","A-A-A-4981",4,"2021-02-02","2021-02-02","user_1","user_1",5973
4982,"A","B","B","A-B-A-4982",6,"2020-02-08","2020-02-08","user_1","user_1",5866
4983,"A","C","C","A-C-A-4983",6,"2018-08-17","2018-08-17","user_1","user_1",6101
4984,"A","D","D","A-D-A-4984",4,"2020-08-06","2020-08-06","user_1","user_1",6115
4985,"A","E","E","A-E-A-4985",5,"2019-02-13","2019-02-13","user_1","user_1",5971
4986,"A","F","F","A-F-A-4986",6,"2021-02-02","2021-02-02","user_1","user_1",5982
4987,"A","A","G","A-A-A-4987",5,"2021-02-02","2021-02-02","user_1","user_1",5982
4988,"A","B","H","A-B-A-4988",1,"2020-02-08","2020-02-08","user_1","user_1",6101
4989,"A","C","I","A-C-A-4989",1,"2018-08-17","2018-08-17","user_1","user_1",6060
4990,"A","D","J","A-D-A-4990",6,"2020-08-06","2020-08-06","user_1","user_1",6035
4991,"A","E","K","A-E-A-4991",2,"2019-02-13","2019-02-13","user_1","user_1",6115
4992,"A","F","L","A-F-A-4992",3,"2021-02-02","2021-02-02","user_1","user_1",6060
4993,"A","A","A","A-A-A-4993",1,"2021-02-02","2021-02-02","user_1","user_1",5866
4994,"A","B","B","A-B-A-4994",3,"2020-02-08","2020-02-08","user_1","user_1",6101
4995,"A","C","C","A-C-A-4995",4,"2018-08-17","2018-08-17","user_1","user_1",6035
4996,"A","D","D","A-D-A-4996",2,"2020-08-06","2020-08-06","user_1","user_1",6101
4997,"A","E","E","A-E-A-4997",1,"2019-02-13","2019-02-13","user_1","user_1",6115
4998,"A","F","F","A-F-A-4998",4,"2021-02-02","2021-02-02","user_1","user_1",5918
4999,"A","A","G","A-A-A-4999",5,"2021-02-02","2021-02-02","user_1","user_1",5982
5000,"A","B","H","A-B-A-5000",4,"2020-02-08","2020-02-08","user_1","user_1",6035
5001,"A","C","I","A-C-A-5001",6,"2018-08-17","2018-08-17","user_1","user_1",5971
5002,"A","D","J","A-D-A-5002",2,"2020-08-06","2020-08-06","user_1","user_1",6101
5003,"A","E","K","A-E-A-5003",5,"2019-02-13","2019-02-13","user_1","user_1",6060
5004,"A","F","L","A-F-A-5004",6,"2021-02-02","2021-02-02","user_1","user_1",5979
5005,"A","A","A","A-A-A-5005",2,"2021-02-02","2021-02-02","user_1","user_1",5973
5006,"A","B","B","A-B-A-5006",3,"2020-02-08","2020-02-08","user_1","user_1",5979
5007,"A","C","C","A-C-A-5007",1,"2018-08-17","2018-08-17","user_1","user_1",6060
5008,"A","D","D","A-D-A-5008",6,"2020-08-06","2020-08-06","user_1","user_1",6060
5009,"A","E","E","A-E-A-5009",1,"2019-02-13","2019-02-13","user_1","user_1",5973
5010,"A","F","F","A-F-A-5010",5,"2021-02-02","2021-02-02","user_1","user_1",5979
5011,"A","A","G","A-A-A-5011",2,"2021-02-02","2021-02-02","user_1","user_1",5979
5012,"A","B","H","A-B-A-5012",1,"2020-02-08","2020-02-08","user_1","user_1",5982
5013,"A","C","I","A-C-A-5013",3,"2018-08-17","2018-08-17","user_1","user_1",6115
5014,"A","D","J","A-D-A-5014",4,"2020-08-06","2020-08-06","user_1","user_1",5979
5015,"A","E","K","A-E-A-5015",4,"2019-02-13","2019-02-13","user_1","user_1",5973
5016,"A","F","L","A-F-A-5016",4,"2021-02-02","2021-02-02","user_1","user_1",5918
5017,"A","A","A","A-A-A-5017",4,"2021-02-02","2021-02-02","user_1","user_1",5866
5018,"A","B","B","A-B-A-5018",4,"2020-02-08","2020-02-08","user_1","user_1",6060
5019,"A","C","C","A-C-A-5019",1,"2018-08-17","2018-08-17","user_1","user_1",5918
5020,"A","D","D","A-D-A-5020",6,"2020-08-06","2020-08-06","user_1","user_1",5979
5021,"A","E","E","A-E-A-5021",3,"2019-02-13","2019-02-13","user_1","user_1",5982
5022,"A","F","F","A-F-A-5022",2,"2021-02-02","2021-02-02","user_1","user_1",5973
5023,"A","A","G","A-A-A-5023",3,"2021-02-02","2021-02-02","user_1","user_1",5973
5024,"A","B","H","A-B-A-5024",1,"2020-02-08","2020-02-08","user_1","user_1",5918
5025,"A","C","I","A-C-A-5025",6,"2018-08-17","2018-08-17","user_1","user_1",5971
5026,"A","D","J","A-D-A-5026",2,"2020-08-06","2020-08-06","user_1","user_1",5918
5027,"A","E","K","A-E-A-5027",3,"2019-02-13","2019-02-13","user_1","user_1",6035
5028,"A","F","L","A-F-A-5028",4,"2021-02-02","2021-02-02","user_1","user_1",5918
5029,"A","A","A","A-A-A-5029",1,"2021-02-02","2021-02-02","user_1","user_1",6060
5030,"A","B","B","A-B-A-5030",3,"2020-02-08","2020-02-08","user_1","user_1",5918
5031,"A","C","C","A-C-A-5031",2,"2018-08-17","2018-08-17","user_1","user_1",5982
5032,"A","D","D","A-D-A-5032",4,"2020-08-06","2020-08-06","user_1","user_1",6101
5033,"A","E","E","A-E-A-5033",5,"2019-02-13","2019-02-13","user_1","user_1",6060
5034,"A","F","F","A-F-A-5034",3,"2021-02-02","2021-02-02","user_1","user_1",6115
5035,"A","A","G","A-A-A-5035",2,"2021-02-02","2021-02-02","user_1","user_1",5982
5036,"A","B","H","A-B-A-5036",6,"2020-02-08","2020-02-08","user_1","user_1",5979
5037,"A","C","I","A-C-A-5037",1,"2018-08-17","2018-08-17","user_1","user_1",5982
5038,"A","D","J","A-D-A-5038",6,"2020-08-06","2020-08-06","user_1","user_1",5979
5039,"A","E","K","A-E-A-5039",1,"2019-02-13","2019-02-13","user_1","user_1",6115
5040,"A","F","L","A-F-A-5040",5,"2021-02-02","2021-02-02","user_1","user_1",5973
5041,"A","A","A","A-A-A-5041",3,"2021-02-02","2021-02-02","user_1","user_1",5866
5042,"A","B","B","A-B-A-5042",3,"2020-02-08","2020-02-08","user_1","user_1",5979
5043,"A","C","C","A-C-A-5043",1,"2018-08-17","2018-08-17","user_1","user_1",6060
5044,"A","D","D","A-D-A-5044",4,"2020-08-06","2020-08-06","user_1","user_1",5979
5045,"A","E","E","A-E-A-5045",6,"2019-02-13","2019-02-13","user_1","user_1",5982
5046,"A","F","F","A-F-A-5046",6,"2021-02-02","2021-02-02","user_1","user_1",6101
5047,"A","A","G","A-A-A-5047",3,"2021-02-02","2021-02-02","user_1","user_1",5979
5048,"A","B","H","A-B-A-5048",1,"2020-02-08","2020-02-08","user_1","user_1",6060
5049,"A","C","I","A-C-A-5049",2,"2018-08-17","2018-08-17","user_1","user_1",5866
5050,"A","D","J","A-D-A-5050",3,"2020-08-06","2020-08-06","user_1","user_1",6101
5051,"A","E","K","A-E-A-5051",4,"2019-02-13","2019-02-13","user_1","user_1",5982
5052,"A","F","L","A-F-A-5052",6,"2021-02-02","2021-02-02","user_1","user_1",5971
5053,"A","A","A","A-A-A-5053",3,"2021-02-02","2021-02-02","user_1","user_1",5979
5054,"A","B","B","A-B-A-5054",3,"2020-02-08","2020-02-08","user_1","user_1",5973
5055,"A","C","C","A-C-A-5055",2,"2018-08-17","2018-08-17","user_1","user_1",5982
5056,"A","D","D","A-D-A-5056",3,"2020-08-06","2020-08-06","user_1","user_1",5973
5057,"A","E","E","A-E-A-5057",3,"2019-02-13","2019-02-13","user_1","user_1",6060
5058,"A","F","F","A-F-A-5058",5,"2021-02-02","2021-02-02","user_1","user_1",6035
5059,"A","A","G","A-A-A-5059",3,"2021-02-02","2021-02-02","user_1","user_1",6115
5060,"A","B","H","A-B-A-5060",4,"2020-02-08","2020-02-08","user_1","user_1",5971
5061,"A","C","I","A-C-A-5061",4,"2018-08-17","2018-08-17","user_1","user_1",6115
5062,"A","D","J","A-D-A-5062",3,"2020-08-06","2020-08-06","user_1","user_1",6101
5063,"A","E","K","A-E-A-5063",4,"2019-02-13","2019-02-13","user_1","user_1",5866
5064,"A","F","L","A-F-A-5064",3,"2021-02-02","2021-02-02","user_1","user_1",5971
5065,"A","A","A","A-A-A-5065",6,"2021-02-02","2021-02-02","user_1","user_1",5866
5066,"A","B","B","A-B-A-5066",6,"2020-02-08","2020-02-08","user_1","user_1",5979
5067,"A","C","C","A-C-A-5067",2,"2018-08-17","2018-08-17","user_1","user_1",6101
5068,"A","D","D","A-D-A-5068",1,"2020-08-06","2020-08-06","user_1","user_1",6035
5069,"A","E","E","A-E-A-5069",1,"2019-02-13","2019-02-13","user_1","user_1",5918
5070,"A","F","F","A-F-A-5070",2,"2021-02-02","2021-02-02","user_1","user_1",5866
5071,"A","A","G","A-A-A-5071",4,"2021-02-02","2021-02-02","user_1","user_1",5982
5072,"A","B","H","A-B-A-5072",2,"2020-02-08","2020-02-08","user_1","user_1",5866
5073,"A","C","I","A-C-A-5073",3,"2018-08-17","2018-08-17","user_1","user_1",5979
5074,"A","D","J","A-D-A-5074",4,"2020-08-06","2020-08-06","user_1","user_1",6060
5075,"A","E","K","A-E-A-5075",3,"2019-02-13","2019-02-13","user_1","user_1",5971
5076,"A","F","L","A-F-A-5076",1,"2021-02-02","2021-02-02","user_1","user_1",6115
5077,"A","A","A","A-A-A-5077",1,"2021-02-02","2021-02-02","user_1","user_1",6035
5078,"A","B","B","A-B-A-5078",6,"2020-02-08","2020-02-08","user_1","user_1",6101
5079,"A","C","C","A-C-A-5079",2,"2018-08-17","2018-08-17","user_1","user_1",5971
5080,"A","D","D","A-D-A-5080",1,"2020-08-06","2020-08-06","user_1","user_1",6035
5081,"A","E","E","A-E-A-5081",4,"2019-02-13","2019-02-13","user_1","user_1",6115
5082,"A","F","F","A-F-A-5082",4,"2021-02-02","2021-02-02","user_1","user_1",5982
5083,"A","A","G","A-A-A-5083",2,"2021-02-02","2021-02-02","user_1","user_1",5982
5084,"A","B","H","A-B-A-5084",3,"2020-02-08","2020-02-08","user_1","user_1",6035
5085,"A","C","I","A-C-A-5085",5,"2018-08-17","2018-08-17","user_1","user_1",5979
5086,"A","D","J","A-D-A-5086",5,"2020-08-06","2020-08-06","user_1","user_1",5982
5087,"A","E","K","A-E-A-5087",5,"2019-02-13","2019-02-13","user_1","user_1",5982
5088,"A","F","L","A-F-A-5088",3,"2021-02-02","2021-02-02","user_1","user_1",6035
5089,"A","A","A","A-A-A-5089",6,"2021-02-02","2021-02-02","user_1","user_1",5982
5090,"A","B","B","A-B-A-5090",5,"2020-02-08","2020-02-08","user_1","user_1",5973
5091,"A","C","C","A-C-A-5091",5,"2018-08-17","2018-08-17","user_1","user_1",5971
5092,"A","D","D","A-D-A-5092",1,"2020-08-06","2020-08-06","user_1","user_1",6101
5093,"A","E","E","A-E-A-5093",6,"2019-02-13","2019-02-13","user_1","user_1",5979
5094,"A","F","F","A-F-A-5094",4,"2021-02-02","2021-02-02","user_1","user_1",6060
5095,"A","A","G","A-A-A-5095",6,"2021-02-02","2021-02-02","user_1","user_1",5971
5096,"A","B","H","A-B-A-5096",3,"2020-02-08","2020-02-08","user_1","user_1",6060
5097,"A","C","I","A-C-A-5097",3,"2018-08-17","2018-08-17","user_1","user_1",6035
5098,"A","D","J","A-D-A-5098",3,"2020-08-06","2020-08-06","user_1","user_1",5918
5099,"A","E","K","A-E-A-5099",2,"2019-02-13","2019-02-13","user_1","user_1",6101
5100,"A","F","L","A-F-A-5100",3,"2021-02-02","2021-02-02","user_1","user_1",6115
5101,"A","A","A","A-A-A-5101",1,"2021-02-02","2021-02-02","user_1","user_1",5918
5102,"A","B","B","A-B-A-5102",3,"2020-02-08","2020-02-08","user_1","user_1",6060
5103,"A","C","C","A-C-A-5103",4,"2018-08-17","2018-08-17","user_1","user_1",5918
5104,"A","D","D","A-D-A-5104",1,"2020-08-06","2020-08-06","user_1","user_1",6060
5105,"A","E","E","A-E-A-5105",5,"2019-02-13","2019-02-13","user_1","user_1",5982
5106,"A","F","F","A-F-A-5106",3,"2021-02-02","2021-02-02","user_1","user_1",6035
5107,"A","A","G","A-A-A-5107",5,"2021-02-02","2021-02-02","user_1","user_1",5973
5108,"A","B","H","A-B-A-5108",1,"2020-02-08","2020-02-08","user_1","user_1",5971
5109,"A","C","I","A-C-A-5109",4,"2018-08-17","2018-08-17","user_1","user_1",6101
5110,"A","D","J","A-D-A-5110",4,"2020-08-06","2020-08-06","user_1","user_1",6101
5111,"A","E","K","A-E-A-5111",5,"2019-02-13","2019-02-13","user_1","user_1",6101
5112,"A","F","L","A-F-A-5112",4,"2021-02-02","2021-02-02","user_1","user_1",6060
5113,"A","A","A","A-A-A-5113",3,"2021-02-02","2021-02-02","user_1","user_1",6035
5114,"A","B","B","A-B-A-5114",5,"2020-02-08","2020-02-08","user_1","user_1",6101
5115,"A","C","C","A-C-A-5115",6,"2018-08-17","2018-08-17","user_1","user_1",5979
5116,"A","D","D","A-D-A-5116",6,"2020-08-06","2020-08-06","user_1","user_1",6101
5117,"A","E","E","A-E-A-5117",6,"2019-02-13","2019-02-13","user_1","user_1",6035
5118,"A","F","F","A-F-A-5118",6,"2021-02-02","2021-02-02","user_1","user_1",6060
5119,"A","A","G","A-A-A-5119",3,"2021-02-02","2021-02-02","user_1","user_1",5973
5120,"A","B","H","A-B-A-5120",2,"2020-02-08","2020-02-08","user_1","user_1",5918
5121,"A","C","I","A-C-A-5121",3,"2018-08-17","2018-08-17","user_1","user_1",6115
5122,"A","D","J","A-D-A-5122",1,"2020-08-06","2020-08-06","user_1","user_1",5866
5123,"A","E","K","A-E-A-5123",5,"2019-02-13","2019-02-13","user_1","user_1",6101
5124,"A","F","L","A-F-A-5124",2,"2021-02-02","2021-02-02","user_1","user_1",5973
5125,"A","A","A","A-A-A-5125",2,"2021-02-02","2021-02-02","user_1","user_1",5979
5126,"A","B","B","A-B-A-5126",2,"2020-02-08","2020-02-08","user_1","user_1",5918
5127,"A","C","C","A-C-A-5127",1,"2018-08-17","2018-08-17","user_1","user_1",5971
5128,"A","D","D","A-D-A-5128",5,"2020-08-06","2020-08-06","user_1","user_1",6035
5129,"A","E","E","A-E-A-5129",5,"2019-02-13","2019-02-13","user_1","user_1",5918
5130,"A","F","F","A-F-A-5130",6,"2021-02-02","2021-02-02","user_1","user_1",6035
5131,"A","A","G","A-A-A-5131",5,"2021-02-02","2021-02-02","user_1","user_1",5979
5132,"A","B","H","A-B-A-5132",3,"2020-02-08","2020-02-08","user_1","user_1",5973
5133,"A","C","I","A-C-A-5133",4,"2018-08-17","2018-08-17","user_1","user_1",5866
5134,"A","D","J","A-D-A-5134",1,"2020-08-06","2020-08-06","user_1","user_1",5971
5135,"A","E","K","A-E-A-5135",5,"2019-02-13","2019-02-13","user_1","user_1",5971
5136,"A","F","L","A-F-A-5136",2,"2021-02-02","2021-02-02","user_1","user_1",5866
5137,"A","A","A","A-A-A-5137",4,"2021-02-02","2021-02-02","user_1","user_1",5973
5138,"A","B","B","A-B-A-5138",5,"2020-02-08","2020-02-08","user_1","user_1",5918
5139,"A","C","C","A-C-A-5139",5,"2018-08-17","2018-08-17","user_1","user_1",6115
5140,"A","D","D","A-D-A-5140",5,"2020-08-06","2020-08-06","user_1","user_1",5866
5141,"A","E","E","A-E-A-5141",6,"2019-02-13","2019-02-13","user_1","user_1",6115
5142,"A","F","F","A-F-A-5142",5,"2021-02-02","2021-02-02","user_1","user_1",6115
5143,"A","A","G","A-A-A-5143",3,"2021-02-02","2021-02-02","user_1","user_1",5866
5144,"A","B","H","A-B-A-5144",2,"2020-02-08","2020-02-08","user_1","user_1",6060
5145,"A","C","I","A-C-A-5145",5,"2018-08-17","2018-08-17","user_1","user_1",5971
5146,"A","D","J","A-D-A-5146",5,"2020-08-06","2020-08-06","user_1","user_1",6035
5147,"A","E","K","A-E-A-5147",1,"2019-02-13","2019-02-13","user_1","user_1",5971
5148,"A","F","L","A-F-A-5148",4,"2021-02-02","2021-02-02","user_1","user_1",6035
5149,"A","A","A","A-A-A-5149",4,"2021-02-02","2021-02-02","user_1","user_1",5973
5150,"A","B","B","A-B-A-5150",3,"2020-02-08","2020-02-08","user_1","user_1",6060
5151,"A","C","C","A-C-A-5151",3,"2018-08-17","2018-08-17","user_1","user_1",5982
5152,"A","D","D","A-D-A-5152",4,"2020-08-06","2020-08-06","user_1","user_1",6060
5153,"A","E","E","A-E-A-5153",2,"2019-02-13","2019-02-13","user_1","user_1",5918
5154,"A","F","F","A-F-A-5154",2,"2021-02-02","2021-02-02","user_1","user_1",6101
5155,"A","A","G","A-A-A-5155",3,"2021-02-02","2021-02-02","user_1","user_1",6035
5156,"A","B","H","A-B-A-5156",3,"2020-02-08","2020-02-08","user_1","user_1",5918
5157,"A","C","I","A-C-A-5157",5,"2018-08-17","2018-08-17","user_1","user_1",5918
5158,"A","D","J","A-D-A-5158",4,"2020-08-06","2020-08-06","user_1","user_1",6101
5159,"A","E","K","A-E-A-5159",5,"2019-02-13","2019-02-13","user_1","user_1",5973
5160,"A","F","L","A-F-A-5160",5,"2021-02-02","2021-02-02","user_1","user_1",5982
5161,"A","A","A","A-A-A-5161",5,"2021-02-02","2021-02-02","user_1","user_1",5973
5162,"A","B","B","A-B-A-5162",2,"2020-02-08","2020-02-08","user_1","user_1",6115
5163,"A","C","C","A-C-A-5163",5,"2018-08-17","2018-08-17","user_1","user_1",6035
5164,"A","D","D","A-D-A-5164",5,"2020-08-06","2020-08-06","user_1","user_1",5971
5165,"A","E","E","A-E-A-5165",3,"2019-02-13","2019-02-13","user_1","user_1",6101
5166,"A","F","F","A-F-A-5166",4,"2021-02-02","2021-02-02","user_1","user_1",5973
5167,"A","A","G","A-A-A-5167",1,"2021-02-02","2021-02-02","user_1","user_1",6115
5168,"A","B","H","A-B-A-5168",2,"2020-02-08","2020-02-08","user_1","user_1",5982
5169,"A","C","I","A-C-A-5169",6,"2018-08-17","2018-08-17","user_1","user_1",5971
5170,"A","D","J","A-D-A-5170",5,"2020-08-06","2020-08-06","user_1","user_1",6060
5171,"A","E","K","A-E-A-5171",1,"2019-02-13","2019-02-13","user_1","user_1",5979
5172,"A","F","L","A-F-A-5172",5,"2021-02-02","2021-02-02","user_1","user_1",5866
5173,"A","A","A","A-A-A-5173",5,"2021-02-02","2021-02-02","user_1","user_1",6035
5174,"A","B","B","A-B-A-5174",3,"2020-02-08","2020-02-08","user_1","user_1",6035
5175,"A","C","C","A-C-A-5175",4,"2018-08-17","2018-08-17","user_1","user_1",6101
5176,"A","D","D","A-D-A-5176",5,"2020-08-06","2020-08-06","user_1","user_1",5973
5177,"A","E","E","A-E-A-5177",3,"2019-02-13","2019-02-13","user_1","user_1",5973
5178,"A","F","F","A-F-A-5178",4,"2021-02-02","2021-02-02","user_1","user_1",5866
5179,"A","A","G","A-A-A-5179",2,"2021-02-02","2021-02-02","user_1","user_1",6101
5180,"A","B","H","A-B-A-5180",6,"2020-02-08","2020-02-08","user_1","user_1",5918
5181,"A","C","I","A-C-A-5181",5,"2018-08-17","2018-08-17","user_1","user_1",5973
5182,"A","D","J","A-D-A-5182",2,"2020-08-06","2020-08-06","user_1","user_1",5918
5183,"A","E","K","A-E-A-5183",3,"2019-02-13","2019-02-13","user_1","user_1",6101
5184,"A","F","L","A-F-A-5184",3,"2021-02-02","2021-02-02","user_1","user_1",6035
5185,"A","A","A","A-A-A-5185",1,"2021-02-02","2021-02-02","user_1","user_1",6115
5186,"A","B","B","A-B-A-5186",6,"2020-02-08","2020-02-08","user_1","user_1",6060
5187,"A","C","C","A-C-A-5187",5,"2018-08-17","2018-08-17","user_1","user_1",6101
5188,"A","D","D","A-D-A-5188",6,"2020-08-06","2020-08-06","user_1","user_1",5866
5189,"A","E","E","A-E-A-5189",4,"2019-02-13","2019-02-13","user_1","user_1",6060
5190,"A","F","F","A-F-A-5190",5,"2021-02-02","2021-02-02","user_1","user_1",5866
5191,"A","A","G","A-A-A-5191",2,"2021-02-02","2021-02-02","user_1","user_1",6035
5192,"A","B","H","A-B-A-5192",6,"2020-02-08","2020-02-08","user_1","user_1",6060
5193,"A","C","I","A-C-A-5193",4,"2018-08-17","2018-08-17","user_1","user_1",5918
5194,"A","D","J","A-D-A-5194",1,"2020-08-06","2020-08-06","user_1","user_1",6115
5195,"A","E","K","A-E-A-5195",6,"2019-02-13","2019-02-13","user_1","user_1",5979
5196,"A","F","L","A-F-A-5196",2,"2021-02-02","2021-02-02","user_1","user_1",5982
5197,"A","A","A","A-A-A-5197",2,"2021-02-02","2021-02-02","user_1","user_1",6101
5198,"A","B","B","A-B-A-5198",6,"2020-02-08","2020-02-08","user_1","user_1",6035
5199,"A","C","C","A-C-A-5199",3,"2018-08-17","2018-08-17","user_1","user_1",6101
5200,"A","D","D","A-D-A-5200",4,"2020-08-06","2020-08-06","user_1","user_1",6115
5201,"A","E","E","A-E-A-5201",5,"2019-02-13","2019-02-13","user_1","user_1",6035
5202,"A","F","F","A-F-A-5202",3,"2021-02-02","2021-02-02","user_1","user_1",5971
5203,"A","A","G","A-A-A-5203",1,"2021-02-02","2021-02-02","user_1","user_1",5866
5204,"A","B","H","A-B-A-5204",5,"2020-02-08","2020-02-08","user_1","user_1",5971
5205,"A","C","I","A-C-A-5205",2,"2018-08-17","2018-08-17","user_1","user_1",6060
5206,"A","D","J","A-D-A-5206",4,"2020-08-06","2020-08-06","user_1","user_1",6035
5207,"A","E","K","A-E-A-5207",2,"2019-02-13","2019-02-13","user_1","user_1",6101
5208,"A","F","L","A-F-A-5208",4,"2021-02-02","2021-02-02","user_1","user_1",6060
5209,"A","A","A","A-A-A-5209",6,"2021-02-02","2021-02-02","user_1","user_1",6035
5210,"A","B","B","A-B-A-5210",3,"2020-02-08","2020-02-08","user_1","user_1",6101
5211,"A","C","C","A-C-A-5211",3,"2018-08-17","2018-08-17","user_1","user_1",6115
5212,"A","D","D","A-D-A-5212",2,"2020-08-06","2020-08-06","user_1","user_1",5971
5213,"A","E","E","A-E-A-5213",1,"2019-02-13","2019-02-13","user_1","user_1",5982
5214,"A","F","F","A-F-A-5214",6,"2021-02-02","2021-02-02","user_1","user_1",5866
